RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2180078,09/01/2018,3:00 p.m.,Martes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 372 Kilometro  11,Vereda Palmas,Rural,
2180078,09/01/2018,3:00 p.m.,Martes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Exceso de velocidad,Tramo 372 Kilometro  11,Vereda Palmas,Rural,
2180036,09/01/2018,10:10 p.m.,Martes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar por la derecha,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2180036,09/01/2018,10:10 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2180036,09/01/2018,10:10 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar por la derecha,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2180036,09/01/2018,10:10 p.m.,Martes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar cerrando,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2180030,09/01/2018,3:15 p.m.,Martes,Camion,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Impericia en el manejo,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2180030,09/01/2018,3:15 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Impericia en el manejo,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2180037,09/01/2018,6:30 a.m.,Martes,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 39  Sur,Las Vegas,Urbana,
2180037,09/01/2018,6:30 a.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 39  Sur,Las Vegas,Urbana,
2180079,09/01/2018,4:25 p.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Girar bruscamente,Carrera 48 Calle 44  Sur,Milan Vallejuelos,Urbana,"(6.167284881, -75.59824543)"
2180046,09/01/2018,8:30 a.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  7,Vereda Palmas,Rural,
2180046,09/01/2018,8:30 a.m.,Martes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  7,Vereda Palmas,Rural,
2180079,09/01/2018,4:25 p.m.,Martes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Girar bruscamente,Carrera 48 Calle 44  Sur,Milan Vallejuelos,Urbana,"(6.167284881, -75.59824543)"
2180077,09/01/2018,7:20 a.m.,Martes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2180077,09/01/2018,7:20 a.m.,Martes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2180099,09/01/2018,8:45 a.m.,Martes,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Volcamiento,Impericia en el manejo,Tramo 371 Kilometro  11,Vereda El Escobero,Rural,
2180043,09/01/2018,7:45 a.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Desobedecer senales,Calle 46 D Sur Carrera 42 D,La Paz,Urbana,"(6.161005965, -75.59509467)"
2180043,09/01/2018,7:45 a.m.,Martes,Motocicleta,Oficial,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Desobedecer senales,Calle 46 D Sur Carrera 42 D,La Paz,Urbana,"(6.161005965, -75.59509467)"
2180080,10/01/2018,10:10 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2180080,10/01/2018,10:10 a.m.,Miércoles,Camioneta,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2180080,10/01/2018,10:10 a.m.,Miércoles,Camioneta,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2180080,10/01/2018,10:10 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Carrera 48 Calle 50  Sur,Las Vegas,Urbana,
2180089,10/01/2018,11:10 a.m.,Miércoles,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 44  Sur,Las Vegas,Urbana,"(6.167284881, -75.59824543)"
2180089,10/01/2018,11:10 a.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 44  Sur,Las Vegas,Urbana,"(6.167284881, -75.59824543)"
2180086,10/01/2018,1:15 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 46 A Sur Carrera 49,Las Vegas,Urbana,"(6.167038176, -75.60081726)"
2180072,10/01/2018,10:14 a.m.,Miércoles,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Girar bruscamente,Calle 38  Sur Carrera 40,Zona Centro,Urbana,"(6.16879573, -75.58588978)"
2180086,10/01/2018,1:15 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 46 A Sur Carrera 49,Las Vegas,Urbana,"(6.167038176, -75.60081726)"
2180072,10/01/2018,10:14 a.m.,Miércoles,Campero,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Girar bruscamente,Calle 38  Sur Carrera 40,Zona Centro,Urbana,"(6.16879573, -75.58588978)"
2180090,10/01/2018,7:20 a.m.,Miércoles,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2180090,10/01/2018,7:20 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2180087,10/01/2018,6:30 p.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Calle 31  Sur Carrera 45 A,San Marcos,Urbana,"(6.17732964, -75.58702584)"
2180087,10/01/2018,6:30 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Calle 31  Sur Carrera 45 A,San Marcos,Urbana,"(6.17732964, -75.58702584)"
2180093,10/01/2018,10:30 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2180093,10/01/2018,10:30 a.m.,Miércoles,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Calle 36 D Sur Carrera 27,Vereda El Escobero,Urbana,"(6.162479576, -75.57022257)"
2180084,10/01/2018,8:30 p.m.,Miércoles,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Carrera 43 A Calle 45 B Sur,La Paz,Urbana,"(6.164786739, -75.59493527)"
2180084,10/01/2018,8:30 p.m.,Miércoles,Campero,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Semaforo en rojo,Carrera 43 A Calle 45 B Sur,La Paz,Urbana,"(6.164786739, -75.59493527)"
2180082,10/01/2018,2:50 p.m.,Miércoles,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Calle 40 B Sur Carrera 39 A,El Dorado,Urbana,"(6.165386968, -75.58718501)"
2180082,10/01/2018,2:50 p.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Calle 40 B Sur Carrera 39 A,El Dorado,Urbana,"(6.165386968, -75.58718501)"
2180081,10/01/2018,6:45 a.m.,Miércoles,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27 D,Vereda El Escobero,Urbana,"(6.164970853, -75.57463727)"
2180083,10/01/2018,12:40 a.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2180083,10/01/2018,12:40 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Arrancar sin precaucion,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2180083,10/01/2018,12:40 a.m.,Miércoles,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2180083,10/01/2018,12:40 a.m.,Miércoles,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Arrancar sin precaucion,Carrera 41 Calle 38  Sur,Zona Centro,Urbana,"(6.169124429, -75.58656013)"
2180081,10/01/2018,6:45 a.m.,Miércoles,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 36 D Sur Carrera 27 D,Vereda El Escobero,Urbana,"(6.164970853, -75.57463727)"
2180064,11/01/2018,6:00 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Adelantar por la derecha,Carrera 48 Calle 36 A Sur,El Portal,Urbana,"(6.173906662, -75.59187541)"
2180064,11/01/2018,6:00 p.m.,Jueves,Motocicleta,Particular,Motociclista,Femenino,No,Sin Registro,Herido,Choque,Adelantar por la derecha,Carrera 48 Calle 36 A Sur,El Portal,Urbana,"(6.173906662, -75.59187541)"
2180054,11/01/2018,9:04 p.m.,Jueves,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Muerto,Choque,Impericia en el manejo,Calle 36 D Sur Carrera 24,Vereda El Escobero,Urbana,"(6.157425668, -75.56691387)"
2180054,11/01/2018,9:04 p.m.,Jueves,Bicicleta,Sin Registro,Ciclista,Masculino,No,Sin Registro,Muerto,Choque,Impericia en el manejo,Calle 36 D Sur Carrera 24,Vereda El Escobero,Urbana,"(6.157425668, -75.56691387)"
2180107,11/01/2018,8:10 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 30  Sur,Las Vegas,Urbana,
2180107,11/01/2018,8:10 p.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 30  Sur,Las Vegas,Urbana,
2180107,11/01/2018,8:10 p.m.,Jueves,Camioneta,Particular,Conductor,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 30  Sur,Las Vegas,Urbana,
2180091,11/01/2018,9:30 p.m.,Jueves,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 38 B Sur,Zona Centro,Urbana,"(6.169316859, -75.58929933)"
2180091,11/01/2018,9:30 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 38 B Sur,Zona Centro,Urbana,"(6.169316859, -75.58929933)"
2180101,11/01/2018,11:45 a.m.,Jueves,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Herido,Atropello,Cruzar sin observar,Carrera 43 A Calle 38 A Sur,Zona Centro,Urbana,"(6.169698887, -75.58905877)"
2180066,11/01/2018,4:40 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Atropello,Cruzar sin observar,Calle 39  Sur Carrera 31,Mesa,Urbana,"(6.164350999, -75.58194251)"
2180044,11/01/2018,10:40 a.m.,Jueves,Camion,Publico,Conductor,Masculino,No,Sin Registro,Herido,Atropello,Impericia en el manejo,Calle 36  Sur Carrera 27,El Chocho,Urbana,"(6.167154903, -75.56933697)"
2180092,11/01/2018,7:50 p.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar por la derecha,Transversal 32 A Sur Diagonal 32,La Magnolia,Urbana,"(6.175680905, -75.58257581)"
2180092,11/01/2018,7:50 p.m.,Jueves,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar por la derecha,Transversal 32 A Sur Diagonal 32,La Magnolia,Urbana,"(6.175680905, -75.58257581)"
2180104,12/01/2018,8:00 a.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Herido,Volcamiento,Impericia en el manejo,Tramo 373 Kilometro  14,Vereda Palmas,Rural,
2180104,12/01/2018,8:00 a.m.,Viernes,Camion,Publico,Conductor,Masculino,No,Sin Registro,Herido,Volcamiento,Impericia en el manejo,Tramo 373 Kilometro  14,Vereda Palmas,Rural,
2180098,12/01/2018,6:00 p.m.,Viernes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Transversal 32 A Sur Diagonal 32 B,La Magnolia,Urbana,"(6.175421467, -75.58335367)"
2180098,12/01/2018,6:00 p.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Transversal 32 A Sur Diagonal 32 B,La Magnolia,Urbana,"(6.175421467, -75.58335367)"
2180070,12/01/2018,7:10 p.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Calle 37  Sur Carrera 48,Las Vegas,Urbana,"(6.17412211, -75.59306111)"
2180070,12/01/2018,7:10 p.m.,Viernes,Tractocamion,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Calle 37  Sur Carrera 48,Las Vegas,Urbana,"(6.17412211, -75.59306111)"
2180060,12/01/2018,8:10 a.m.,Viernes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 46 D Sur Carrera 40,El Trianon,Urbana,"(6.160324408, -75.59278249)"
2180060,12/01/2018,8:10 a.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 46 D Sur Carrera 40,El Trianon,Urbana,"(6.160324408, -75.59278249)"
2180063,12/01/2018,4:05 p.m.,Viernes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Fallas en los frenos,Calle 25  Sur Carrera 43 A,Las Orquideas,Urbana,"(6.181560189, -75.58201649)"
2180063,12/01/2018,4:05 p.m.,Viernes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Fallas en los frenos,Calle 25  Sur Carrera 43 A,Las Orquideas,Urbana,"(6.181560189, -75.58201649)"
2180063,12/01/2018,4:05 p.m.,Viernes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Fallas en los frenos,Calle 25  Sur Carrera 43 A,Las Orquideas,Urbana,"(6.181560189, -75.58201649)"
2180148,01/20/2018,3:00 p.m.,Sábado,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Arrancar sin precaucion,Carrera 27 Calle 39 B Sur,El Chinguí,Urbana,
2180061,12/01/2018,2:15 p.m.,Viernes,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Transversal 36 A Sur Diagonal 30,Manuel Uribe Angel,Urbana,
2180061,12/01/2018,2:15 p.m.,Viernes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Transversal 36 A Sur Diagonal 30,Manuel Uribe Angel,Urbana,
2180067,12/01/2018,2:30 p.m.,Viernes,Bus,Publico,Conductor,Masculino,No,Sin Registro,Herido,Caida Ocupante,Arrancar sin precaucion,Calle 38  Sur Carrera 43,Zona Centro,Urbana,"(6.170061667, -75.58783913)"
2180068,12/01/2018,4:50 p.m.,Viernes,Motocicleta,Oficial,Motociclista,Masculino,No,Sin Registro,Herido,Caida Ocupante,Impericia en el manejo,Tramo 371 Kilometro  0,Vereda El Escobero,Rural,
2180068,12/01/2018,4:50 p.m.,Viernes,Motocicleta,Oficial,Motociclista,Masculino,No,Sin Registro,Herido,Caida Ocupante,Superficie lisa,Tramo 371 Kilometro  0,Vereda El Escobero,Rural,
2180065,01/13/2018,11:00 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Caida Ocupante,Impericia en el manejo,Carrera 27 B Calle 39,San Jose,Urbana,"(6.159176964, -75.57891107)"
2180062,01/13/2018,1:10 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar en contravia,Tramo 371 Kilometro  6,Vereda El Escobero,Rural,
2180062,01/13/2018,1:10 p.m.,Sábado,Buseta,Publico,Conductor,Masculino,No,Sin Registro,Herido,Choque,Transitar en contravia,Tramo 371 Kilometro  6,Vereda El Escobero,Rural,
2180978,01/13/2018,9:30 a.m.,Sábado,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 36 B Calle 40 AA Sur,El Dorado,Urbana,"(6.164340224, -75.58568796)"
2180978,01/13/2018,9:30 a.m.,Sábado,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 36 B Calle 40 AA Sur,El Dorado,Urbana,"(6.164340224, -75.58568796)"
2180103,01/13/2018,8:40 a.m.,Sábado,Camion,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 49 Calle 37  Sur,Las Vegas,Urbana,
2180103,01/13/2018,8:40 a.m.,Sábado,Camion,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 49 Calle 37  Sur,Las Vegas,Urbana,
2180069,01/13/2018,12:50 a.m.,Sábado,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Herido,Choque,Desobedecer senales,Carrera 42 Calle 33 B Sur,Zona Centro,Urbana,"(6.172431982, -75.58552861)"
2180069,01/13/2018,12:50 a.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Desobedecer senales,Carrera 42 Calle 33 B Sur,Zona Centro,Urbana,"(6.172431982, -75.58552861)"
2180114,01/13/2018,12:50 a.m.,Sábado,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 38  Sur,Zona Centro,Urbana,"(6.170421178, -75.58859877)"
2180114,01/13/2018,12:50 a.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 38  Sur,Zona Centro,Urbana,"(6.170421178, -75.58859877)"
2180071,01/14/2018,11:00 a.m.,Domingo,Bus,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Transversal 35  Sur Diagonal 30,La Sebastiana,Urbana,"(6.170161165, -75.57837052)"
2180071,01/14/2018,11:00 a.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Transversal 35  Sur Diagonal 30,La Sebastiana,Urbana,"(6.170161165, -75.57837052)"
2180122,01/14/2018,6:00 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Tramo 371 Kilometro  4,Vereda El Escobero,Rural,
2180122,01/14/2018,6:00 p.m.,Domingo,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Reverso imprudente,Tramo 371 Kilometro  4,Vereda El Escobero,Rural,
2180094,01/14/2018,7:20 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  13,Vereda Palmas,Rural,
2180094,01/14/2018,7:20 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  13,Vereda Palmas,Rural,
2180094,01/14/2018,7:20 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  13,Vereda Palmas,Rural,
2180105,01/14/2018,7:45 p.m.,Domingo,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 37  Sur Carrera 31,Mesa,Urbana,"(6.166120684, -75.58074061)"
2180105,01/14/2018,7:45 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Calle 37  Sur Carrera 31,Mesa,Urbana,"(6.166120684, -75.58074061)"
2180096,01/14/2018,6:50 p.m.,Domingo,Campero,Particular,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2180096,01/14/2018,6:50 p.m.,Domingo,Camioneta,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No respetar prelacion,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2180118,01/15/2018,1:00 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2180118,01/15/2018,1:00 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,No,Sin Registro,Herido,Choque,Transitar entre vehiculos,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2180106,01/15/2018,5:00 p.m.,Lunes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2180106,01/15/2018,5:00 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2180108,01/15/2018,9:10 a.m.,Lunes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 45 B Sur Carrera 43,La Paz,Urbana,"(6.164485785, -75.59467842)"
2180108,01/15/2018,9:10 a.m.,Lunes,Automovil,Particular,Conductor,Femenino,No,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 45 B Sur Carrera 43,La Paz,Urbana,"(6.164485785, -75.59467842)"
2180102,01/15/2018,5:30 a.m.,Lunes,Automovil,Publico,Conductor,Masculino,No,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 19  Sur,Las Vegas,Urbana,
